,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
304,86.329,563.764,690.369,33.286,33.206,35.637,146.241,81.220,420.540,225.019,427.271,159.558,261.750,337.440,248.562,270.728,498.810,144.729,149.496,42.990,39.083,29.126,68.079,130.119,57.454,38.725,9
305,86.301,563.647,690.244,33.292,33.188,35.599,146.208,81.306,420.540,225.019,427.271,159.558,261.750,337.440,248.562,270.728,498.810,144.729,149.496,42.990,39.083,29.126,68.079,130.119,57.454,38.725,9
306,86.241,563.612,689.998,33.287,33.180,35.613,146.161,81.426,420.540,225.019,427.271,159.558,261.750,337.440,248.562,270.199,498.810,144.729,150.534,42.990,39.083,29.126,68.079,130.119,57.454,38.725,9
307,86.567,563.742,689.748,33.256,33.204,35.601,146.080,81.428,420.540,225.019,426.322,159.558,261.750,336.711,248.562,270.199,498.810,144.729,149.496,42.990,39.083,29.126,68.079,130.119,57.454,38.725,9
308,86.122,563.214,689.826,33.262,33.164,35.592,146.133,81.508,420.540,225.019,427.271,159.558,261.750,336.711,248.562,270.199,498.810,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
309,86.218,563.097,689.893,33.271,33.150,35.613,146.044,81.563,420.540,225.019,427.271,159.558,261.750,336.711,248.562,270.199,498.810,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
310,86.163,563.483,689.831,33.271,33.172,35.599,146.004,81.604,420.540,225.019,427.271,159.558,261.750,336.711,248.562,270.728,497.673,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
311,86.163,563.366,689.888,33.259,33.156,35.580,145.944,81.630,420.540,225.019,427.271,159.558,261.750,336.711,248.562,270.199,497.673,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
312,86.209,563.450,690.046,33.269,33.170,35.601,145.835,81.645,419.728,225.019,426.322,159.558,261.750,336.711,248.562,270.199,497.673,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
313,86.172,563.296,689.888,33.248,33.156,35.596,145.871,81.630,420.540,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.729,147.420,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
314,86.052,563.134,689.220,33.261,33.174,35.615,145.927,81.798,420.540,224.049,426.322,159.558,261.750,336.711,248.562,270.199,497.673,144.729,150.534,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
315,86.241,563.565,689.773,33.276,33.171,35.568,145.888,81.736,419.728,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.729,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
316,86.122,563.366,689.768,33.268,33.163,35.620,145.863,81.747,420.540,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.272,150.534,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
317,86.191,563.110,689.283,33.279,33.150,35.596,145.871,81.773,419.728,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.272,148.458,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
318,86.172,563.145,689.591,33.265,33.152,35.620,145.860,81.814,420.540,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.272,149.496,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
319,86.154,563.110,689.643,33.265,33.166,35.611,145.952,81.869,419.728,224.049,426.322,159.558,261.750,336.711,248.016,270.199,497.673,144.272,148.458,42.990,39.083,29.126,68.079,130.119,56.823,38.725,9
