,mq2,mq3,mq8,mq135,mq136,mq137,mq131,mq9,scp1,scp2,scp3,scp4,scp5,scp6,scp7,scp8,scp9,scp10,scp11,scp12,scp13,scp14,scp15,scp16,scp17,scp18,target
293,68.656,462.642,670.044,25.649,24.996,28.800,122.757,69.475,336.919,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
294,68.640,463.416,670.743,25.662,25.038,28.807,122.574,69.458,337.731,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.228,118.351,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
295,68.616,462.670,670.066,25.631,24.987,28.769,122.432,69.488,336.919,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,53.747,97.296,41.039,32.114,2
296,68.680,463.098,670.395,25.609,25.039,28.802,122.278,69.491,336.919,142.577,233.575,95.554,169.131,263.101,230.028,251.656,436.317,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
297,68.750,463.201,670.569,25.613,25.045,28.811,122.244,69.482,336.919,142.577,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
298,68.614,462.159,668.898,25.562,24.972,28.747,123.081,69.502,336.919,141.607,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
299,68.684,462.737,669.463,25.571,25.026,28.796,121.851,69.585,336.919,142.577,233.575,95.554,169.131,263.101,229.483,251.656,436.317,134.228,119.389,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
300,68.690,463.003,670.278,25.589,25.034,28.803,121.887,69.604,336.919,141.607,233.575,95.554,169.131,263.101,230.028,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
301,68.680,466.183,667.764,25.524,24.994,28.767,121.580,69.559,336.919,141.607,233.575,95.554,169.131,263.101,230.028,251.656,435.180,134.228,118.351,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
302,68.691,462.376,669.176,25.535,24.998,28.772,121.545,69.682,336.919,141.607,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
303,68.741,462.909,670.161,25.544,25.026,28.803,121.581,69.629,336.919,141.607,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,119.389,35.094,31.267,23.463,52.851,96.124,41.039,32.114,2
304,68.744,462.687,669.739,25.532,25.030,28.794,121.436,70.228,336.919,141.607,233.575,95.554,169.131,263.101,230.028,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
305,68.608,460.614,666.866,25.446,24.930,28.712,121.153,69.800,336.919,141.607,233.575,95.554,169.131,263.101,229.483,251.656,435.180,134.228,120.427,35.094,31.267,23.463,52.851,97.296,41.039,32.114,2
